time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2023-11-20 09:14:09.484 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11605209088,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,99320040,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:15:09.491 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11596726272,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,172720360,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:16:09.504 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11594711040,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,174817512,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:17:09.507 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11563909120,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,176914664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:18:09.510 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11563274240,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,179011816,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:19:09.513 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11561615360,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,181108968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:20:09.513 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11561238528,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,181108968,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:21:09.515 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11566743552,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,183206120,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:22:09.517 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11517874176,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,2,5,53243336,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:23:09.519 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11166703616,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,55340488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:24:09.521 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11061653504,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,57437640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:25:09.522 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11062984704,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,57437640,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:26:09.524 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11062878208,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,59534792,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:27:09.526 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11062657024,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,63729096,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:28:09.527 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11062378496,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,65826248,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:29:09.528 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11063504896,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,67923400,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:30:09.530 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11063627776,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,70020552,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2023-11-20 09:31:09.531 UTC, , , , , , , , , ,589,3316237,168128,1792, ,14, , , , , , , , , , , ,14,14, , , ,1,2,15, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,132055,11063398400,73,73,73,73, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,132055,1700471049413,,, , , , , , , , , ,3145728,132025, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,72117704,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
